species	subtype	cnt	cnt.est	method	sample	coverage
Enterobacter hormaechei	macB	2.0	1.974	read-based	HQ	4
Enterobacter hormaechei	mdfA	1.0	0.737	read-based	HQ	4
Enterobacter hormaechei	mdtC	1.0	1.164	read-based	HQ	4
Enterobacter hormaechei	mdtG	1.0	0.997	read-based	HQ	4
Enterobacter hormaechei	mdtH	1.0	1.399	read-based	HQ	4
Enterobacter hormaechei	mdtI	1.0	0.771	read-based	HQ	4
Enterobacter hormaechei	mdtJ	1.0	0.731	read-based	HQ	4
Enterobacter hormaechei	mdtK	1.0	0.463	read-based	HQ	4
Enterobacter hormaechei	mdtL	1.0	0.748	read-based	HQ	4
Enterobacter hormaechei	mdtQ	1.0	1.018	read-based	HQ	4
Enterobacter hormaechei	smdA	1.0	0.719	read-based	HQ	4
Enterobacter hormaechei	smdB	1.0	0.999	read-based	HQ	4
Enterobacter hormaechei	sugE	1.0	1.067	read-based	HQ	4
Enterobacter hormaechei	tolC	1.0	0.8	read-based	HQ	4
Enterobacter hormaechei	ugd	1.0	2.001	read-based	HQ	4
Enterobacter hormaechei	yojI	1.0	1.214	read-based	HQ	4
Enterococcus faecium	aac(6')-I	1.0	1.65	read-based	HQ	4
Enterococcus faecium	aph(2'')-I	1.0	1.337	read-based	HQ	4
Enterococcus faecium	bacA	1.0	0.444	read-based	HQ	4
Enterococcus faecium	dltA	1.0	1.169	read-based	HQ	4
Enterococcus faecium	dltB	1.0	1.13	read-based	HQ	4
Enterococcus faecium	dltC	1.0	0.864	read-based	HQ	4
Enterococcus faecium	dltD	1.0	0.948	read-based	HQ	4
Enterococcus faecium	efmA	1.0	0.0	read-based	HQ	4
Enterococcus faecium	efrA	1.0	0.986	read-based	HQ	4
Enterococcus faecium	efrB	1.0	1.235	read-based	HQ	4
Enterococcus faecium	fos*	1.0	1.333	read-based	HQ	4
Enterococcus faecium	mprF	2.0	1.707	read-based	HQ	4
Enterococcus faecium	msr(C)	1.0	1.527	read-based	HQ	4
Enterococcus faecium	vanH	1.0	0.491	read-based	HQ	4
Enterococcus faecium	vanM	1.0	0.694	read-based	HQ	4
Escherichia coli	acrA	1.0	1.995	read-based	HQ	4
Escherichia coli	acrB	1.0	0.94	read-based	HQ	4
Escherichia coli	acrD	1.0	1.346	read-based	HQ	4
Escherichia coli	acrE	1.0	1.466	read-based	HQ	4
Escherichia coli	acrF	1.0	2.277	read-based	HQ	4
Escherichia coli	arnA	1.0	2.675	read-based	HQ	4
Escherichia coli	arnB	1.0	2.413	read-based	HQ	4
Escherichia coli	arnC	1.0	2.567	read-based	HQ	4
Escherichia coli	arnD	1.0	2.63	read-based	HQ	4
Escherichia coli	arnE	1.0	2.603	read-based	HQ	4
Escherichia coli	arnF	1.0	2.568	read-based	HQ	4
Escherichia coli	arnT	1.0	3.065	read-based	HQ	4
Escherichia coli	bacA	2.0	3.041	read-based	HQ	4
Escherichia coli	bcr	1.0	1.686	read-based	HQ	4
Escherichia coli	blaEC	1.0	0.405	read-based	HQ	4
Escherichia coli	cbrA	1.0	0.887	read-based	HQ	4
Escherichia coli	dinF	1.0	1.082	read-based	HQ	4
Escherichia coli	emrA	1.0	2.851	read-based	HQ	4
Escherichia coli	emrB	1.0	1.335	read-based	HQ	4
Escherichia coli	emrD	1.0	1.028	read-based	HQ	4
Escherichia coli	emrE	1.0	1.122	read-based	HQ	4
Escherichia coli	emrK	1.0	1.315	read-based	HQ	4
Escherichia coli	emrY	1.0	0.889	read-based	HQ	4
Escherichia coli	eptA	1.0	1.553	read-based	HQ	4
Escherichia coli	eptB	1.0	1.073	read-based	HQ	4
Escherichia coli	fsr	1.0	0.593	read-based	HQ	4
Escherichia coli	macA	1.0	1.966	read-based	HQ	4
Escherichia coli	macB	1.0	1.982	read-based	HQ	4
Escherichia coli	mdfA	1.0	1.879	read-based	HQ	4
Escherichia coli	mdtA	1.0	0.885	read-based	HQ	4
Escherichia coli	mdtB	1.0	1.018	read-based	HQ	4
Escherichia coli	mdtC	1.0	2.247	read-based	HQ	4
Escherichia coli	mdtE	1.0	1.396	read-based	HQ	4
Escherichia coli	mdtF	1.0	1.246	read-based	HQ	4
Escherichia coli	mdtG	1.0	0.296	read-based	HQ	4
Escherichia coli	mdtH	1.0	1.05	read-based	HQ	4
Escherichia coli	mdtI	1.0	0.296	read-based	HQ	4
Escherichia coli	mdtJ	1.0	0.802	read-based	HQ	4
Escherichia coli	mdtK	1.0	0.835	read-based	HQ	4
Escherichia coli	mdtL	1.0	0.818	read-based	HQ	4
Escherichia coli	mdtM	1.0	1.348	read-based	HQ	4
Escherichia coli	mdtO	1.0	1.534	read-based	HQ	4
Escherichia coli	mdtP	1.0	1.986	read-based	HQ	4
Escherichia coli	mdtQ	1.0	2.587	read-based	HQ	4
Escherichia coli	smdA	1.0	0.577	read-based	HQ	4
Escherichia coli	sugE	1.0	0.705	read-based	HQ	4
Escherichia coli	tolC	1.0	1.47	read-based	HQ	4
Escherichia coli	ugd	1.0	1.135	read-based	HQ	4
Escherichia coli	yojI	1.0	1.401	read-based	HQ	4
Klebsiella pneumoniae	aac(3)*	1.0	0.533	read-based	HQ	4
Klebsiella pneumoniae	acrA	1.0	0.764	read-based	HQ	4
Klebsiella pneumoniae	acrB	1.0	0.63	read-based	HQ	4
Klebsiella pneumoniae	acrD	1.0	0.0	read-based	HQ	4
Klebsiella pneumoniae	ant(3'')-I	1.0	0.8	read-based	HQ	4
Klebsiella pneumoniae	aph(3'')-I	1.0	0.798	read-based	HQ	4
Klebsiella pneumoniae	aph(6)-I	1.0	0.893	read-based	HQ	4
Klebsiella pneumoniae	arnA	1.0	1.409	read-based	HQ	4
Klebsiella pneumoniae	arnB	1.0	1.052	read-based	HQ	4
Klebsiella pneumoniae	arnC	1.0	1.193	read-based	HQ	4
Klebsiella pneumoniae	arnD	1.0	2.226	read-based	HQ	4
Klebsiella pneumoniae	arnE	1.0	1.555	read-based	HQ	4
Klebsiella pneumoniae	arnF	1.0	1.333	read-based	HQ	4
Klebsiella pneumoniae	arnT	1.0	2.138	read-based	HQ	4
Klebsiella pneumoniae	bacA	2.0	2.87	read-based	HQ	4
Klebsiella pneumoniae	blaCTX-M	2.0	1.655	read-based	HQ	4
Klebsiella pneumoniae	blaKPC	1.0	0.858	read-based	HQ	4
Klebsiella pneumoniae	blaSHV	1.0	1.164	read-based	HQ	4
Klebsiella pneumoniae	blaTEM	3.0	2.049	read-based	HQ	4
Klebsiella pneumoniae	dfrA	1.0	0.533	read-based	HQ	4
Klebsiella pneumoniae	dinF	1.0	1.067	read-based	HQ	4
Klebsiella pneumoniae	eefA	1.0	0.402	read-based	HQ	4
Klebsiella pneumoniae	eefB	1.0	0.259	read-based	HQ	4
Klebsiella pneumoniae	eefC	1.0	1.579	read-based	HQ	4
Klebsiella pneumoniae	emrA	1.0	0.673	read-based	HQ	4
Klebsiella pneumoniae	emrB	1.0	0.441	read-based	HQ	4
Klebsiella pneumoniae	emrD	1.0	1.105	read-based	HQ	4
Klebsiella pneumoniae	eptA	1.0	1.313	read-based	HQ	4
Klebsiella pneumoniae	eptB	1.0	1.158	read-based	HQ	4
Klebsiella pneumoniae	floR	1.0	0.796	read-based	HQ	4
Klebsiella pneumoniae	fosA	1.0	0.673	read-based	HQ	4
Klebsiella pneumoniae	fsr	1.0	0.48	read-based	HQ	4
Klebsiella pneumoniae	kdeA	1.0	0.718	read-based	HQ	4
Klebsiella pneumoniae	kexD	1.0	1.087	read-based	HQ	4
Klebsiella pneumoniae	kmrA	1.0	0.48	read-based	HQ	4
Klebsiella pneumoniae	kpnE	1.0	0.8	read-based	HQ	4
Klebsiella pneumoniae	kpnF	1.0	0.925	read-based	HQ	4
Klebsiella pneumoniae	macA	1.0	1.193	read-based	HQ	4
Klebsiella pneumoniae	macB	1.0	0.434	read-based	HQ	4
Klebsiella pneumoniae	mdtB	1.0	0.741	read-based	HQ	4
Klebsiella pneumoniae	mdtC	1.0	1.232	read-based	HQ	4
Klebsiella pneumoniae	mdtG	1.0	0.901	read-based	HQ	4
Klebsiella pneumoniae	mdtH	1.0	1.047	read-based	HQ	4
Klebsiella pneumoniae	mdtK	1.0	0.468	read-based	HQ	4
Klebsiella pneumoniae	mdtM	2.0	1.269	read-based	HQ	4
Klebsiella pneumoniae	mdtN	1.0	1.742	read-based	HQ	4
Klebsiella pneumoniae	mdtO	1.0	2.139	read-based	HQ	4
Klebsiella pneumoniae	mdtP	1.0	1.853	read-based	HQ	4
Klebsiella pneumoniae	mdtQ	1.0	0.267	read-based	HQ	4
Klebsiella pneumoniae	qacE	1.0	0.8	read-based	HQ	4
Klebsiella pneumoniae	rmtB	1.0	0.32	read-based	HQ	4
Klebsiella pneumoniae	smdA	1.0	0.799	read-based	HQ	4
Klebsiella pneumoniae	smdB	1.0	0.685	read-based	HQ	4
Klebsiella pneumoniae	sugE	1.0	1.044	read-based	HQ	4
Klebsiella pneumoniae	sul2	1.0	0.946	read-based	HQ	4
Klebsiella pneumoniae	tet(G)	1.0	0.8	read-based	HQ	4
Klebsiella pneumoniae	tolC	1.0	0.0	read-based	HQ	4
Klebsiella pneumoniae	ugd	1.0	0.533	read-based	HQ	4
Legionella pneumophila	aph(9)-I	1.0	0.608	read-based	HQ	4
Legionella pneumophila	bla*	1.0	1.417	read-based	HQ	4
Legionella pneumophila	sugE	1.0	1.231	read-based	HQ	4
Listeria monocytogenes	dltA	1.0	1.892	read-based	HQ	4
Listeria monocytogenes	dltB	1.0	1.753	read-based	HQ	4
Listeria monocytogenes	dltC	1.0	1.166	read-based	HQ	4
Listeria monocytogenes	dltD	1.0	1.456	read-based	HQ	4
Listeria monocytogenes	fepA	1.0	1.184	read-based	HQ	4
Listeria monocytogenes	fosX	1.0	1.481	read-based	HQ	4
Listeria monocytogenes	lde	1.0	2.829	read-based	HQ	4
Listeria monocytogenes	lieA	1.0	0.999	read-based	HQ	4
Listeria monocytogenes	lieB	1.0	0.889	read-based	HQ	4
Listeria monocytogenes	mdrL	1.0	1.027	read-based	HQ	4
Listeria monocytogenes	mdrM	1.0	0.296	read-based	HQ	4
Listeria monocytogenes	mdrT	1.0	1.097	read-based	HQ	4
Listeria monocytogenes	mprF	1.0	1.042	read-based	HQ	4
Listeria monocytogenes	rph*	1.0	1.065	read-based	HQ	4
Listeria monocytogenes	sugE	2.0	1.77	read-based	HQ	4
Listeria monocytogenes	vga(G)	1.0	2.126	read-based	HQ	4
Listeria monocytogenes	virA	1.0	1.65	read-based	HQ	4
Listeria monocytogenes	virB	1.0	2.026	read-based	HQ	4
Mycobacterium tuberculosis	aac(2')-I	1.0	0.211	read-based	HQ	4
Mycobacterium tuberculosis	bacA	1.0	0.532	read-based	HQ	4
Mycobacterium tuberculosis	blaC	1.0	0.42	read-based	HQ	4
Mycobacterium tuberculosis	drrA	1.0	0.717	read-based	HQ	4
Mycobacterium tuberculosis	drrB	1.0	0.632	read-based	HQ	4
Mycobacterium tuberculosis	efpA	1.0	0.821	read-based	HQ	4
Mycobacterium tuberculosis	erm(37)	1.0	0.421	read-based	HQ	4
Mycobacterium tuberculosis	jefA	1.0	0.512	read-based	HQ	4
Mycobacterium tuberculosis	lysX	1.0	1.327	read-based	HQ	4
Mycobacterium tuberculosis	mfpA	1.0	0.837	read-based	HQ	4
Mycobacterium tuberculosis	mmpL5	1.0	0.636	read-based	HQ	4
Mycobacterium tuberculosis	mmpL7	1.0	0.649	read-based	HQ	4
Mycobacterium tuberculosis	mmr	1.0	1.509	read-based	HQ	4
Mycobacterium tuberculosis	stp	1.0	0.368	read-based	HQ	4
Mycobacterium tuberculosis	tap	1.0	0.839	read-based	HQ	4
Neisseria gonorrhoeae	bacA	1.0	1.29	read-based	HQ	4
Neisseria gonorrhoeae	farA	1.0	0.892	read-based	HQ	4
Neisseria gonorrhoeae	farB	1.0	1.032	read-based	HQ	4
Neisseria gonorrhoeae	macA	1.0	2.023	read-based	HQ	4
Neisseria gonorrhoeae	macB	1.0	2.032	read-based	HQ	4
Neisseria gonorrhoeae	mtrC	1.0	1.252	read-based	HQ	4
Neisseria gonorrhoeae	mtrD	1.0	0.796	read-based	HQ	4
Neisseria gonorrhoeae	mtrE	1.0	0.587	read-based	HQ	4
Neisseria gonorrhoeae	mtrF	1.0	1.686	read-based	HQ	4
Neisseria gonorrhoeae	norM	1.0	2.321	read-based	HQ	4
Neisseria meningitidis	bacA	1.0	0.211	read-based	HQ	4
Neisseria meningitidis	farA	1.0	0.98	read-based	HQ	4
Neisseria meningitidis	farB	1.0	0.943	read-based	HQ	4
Neisseria meningitidis	macA	1.0	0.716	read-based	HQ	4
Neisseria meningitidis	macB	1.0	0.883	read-based	HQ	4
Neisseria meningitidis	mtrC	1.0	0.752	read-based	HQ	4
Neisseria meningitidis	mtrD	1.0	0.775	read-based	HQ	4
Neisseria meningitidis	mtrE	1.0	0.803	read-based	HQ	4
Neisseria meningitidis	mtrF	1.0	1.556	read-based	HQ	4
Neisseria meningitidis	norM	1.0	1.164	read-based	HQ	4
Providencia alcalifaciens	aac(6')*	1.0	1.707	read-based	HQ	4
Providencia alcalifaciens	arnA	1.0	0.39	read-based	HQ	4
Providencia alcalifaciens	arnB	1.0	0.537	read-based	HQ	4
Providencia alcalifaciens	arnC	1.0	0.216	read-based	HQ	4
Providencia alcalifaciens	arnD	1.0	0.55	read-based	HQ	4
Providencia alcalifaciens	arnE	1.0	0.898	read-based	HQ	4
Providencia alcalifaciens	arnF	1.0	0.626	read-based	HQ	4
Providencia alcalifaciens	arnT	2.0	1.414	read-based	HQ	4
Providencia alcalifaciens	bacA	1.0	0.898	read-based	HQ	4
Providencia alcalifaciens	bla*	1.0	0.827	read-based	HQ	4
Providencia alcalifaciens	emrA	2.0	1.196	read-based	HQ	4
Providencia alcalifaciens	emrB	1.0	0.675	read-based	HQ	4
Providencia alcalifaciens	emrD	1.0	0.835	read-based	HQ	4
Providencia alcalifaciens	macA	1.0	0.574	read-based	HQ	4
Providencia alcalifaciens	macB	1.0	0.327	read-based	HQ	4
Providencia alcalifaciens	mdtC	1.0	1.137	read-based	HQ	4
Providencia alcalifaciens	mdtG	1.0	0.609	read-based	HQ	4
Providencia alcalifaciens	mdtH	1.0	1.211	read-based	HQ	4
Providencia alcalifaciens	mdtI	1.0	0.779	read-based	HQ	4
Providencia alcalifaciens	mdtJ	1.0	0.776	read-based	HQ	4
Providencia alcalifaciens	mdtL	1.0	0.601	read-based	HQ	4
Providencia alcalifaciens	qnr*	1.0	0.39	read-based	HQ	4
Providencia alcalifaciens	smdA	1.0	0.749	read-based	HQ	4
Providencia alcalifaciens	smdB	1.0	0.948	read-based	HQ	4
Providencia alcalifaciens	sugE	1.0	0.585	read-based	HQ	4
Providencia alcalifaciens	tolC	1.0	1.051	read-based	HQ	4
Pseudomonas aeruginosa	aph(3')-II	1.0	0.392	read-based	HQ	4
Pseudomonas aeruginosa	arnA	1.0	0.446	read-based	HQ	4
Pseudomonas aeruginosa	arnB	1.0	1.561	read-based	HQ	4
Pseudomonas aeruginosa	arnC	1.0	1.192	read-based	HQ	4
Pseudomonas aeruginosa	arnD	1.0	0.887	read-based	HQ	4
Pseudomonas aeruginosa	arnF	1.0	0.315	read-based	HQ	4
Pseudomonas aeruginosa	arnT	1.0	0.656	read-based	HQ	4
Pseudomonas aeruginosa	bacA	1.0	0.634	read-based	HQ	4
Pseudomonas aeruginosa	blaOXA	1.0	0.83	read-based	HQ	4
Pseudomonas aeruginosa	blaPDC	1.0	1.166	read-based	HQ	4
Pseudomonas aeruginosa	catB	1.0	0.444	read-based	HQ	4
Pseudomonas aeruginosa	cprA	1.0	0.888	read-based	HQ	4
Pseudomonas aeruginosa	fosA	1.0	1.024	read-based	HQ	4
Pseudomonas aeruginosa	macB	1.0	2.196	read-based	HQ	4
Pseudomonas aeruginosa	mdtI	1.0	0.726	read-based	HQ	4
Pseudomonas aeruginosa	mdtJ	1.0	0.667	read-based	HQ	4
Pseudomonas aeruginosa	mexA	1.0	1.069	read-based	HQ	4
Pseudomonas aeruginosa	mexB	1.0	0.296	read-based	HQ	4
Pseudomonas aeruginosa	mexC	1.0	0.863	read-based	HQ	4
Pseudomonas aeruginosa	mexD	1.0	0.536	read-based	HQ	4
Pseudomonas aeruginosa	mexE	1.0	1.409	read-based	HQ	4
Pseudomonas aeruginosa	mexF	1.0	0.335	read-based	HQ	4
Pseudomonas aeruginosa	mexH	1.0	0.444	read-based	HQ	4
Pseudomonas aeruginosa	mexI	1.0	0.737	read-based	HQ	4
Pseudomonas aeruginosa	mexJ	1.0	0.936	read-based	HQ	4
Pseudomonas aeruginosa	mexK	1.0	1.195	read-based	HQ	4
Pseudomonas aeruginosa	mexM	1.0	0.378	read-based	HQ	4
Pseudomonas aeruginosa	mexN	1.0	0.473	read-based	HQ	4
Pseudomonas aeruginosa	mexP	1.0	0.82	read-based	HQ	4
Pseudomonas aeruginosa	mexQ	1.0	1.25	read-based	HQ	4
Pseudomonas aeruginosa	mexV	1.0	0.7	read-based	HQ	4
Pseudomonas aeruginosa	mexW	1.0	1.47	read-based	HQ	4
Pseudomonas aeruginosa	mexX	1.0	1.036	read-based	HQ	4
Pseudomonas aeruginosa	mexY	1.0	1.427	read-based	HQ	4
Pseudomonas aeruginosa	mprF	1.0	0.0	read-based	HQ	4
Pseudomonas aeruginosa	muxA	1.0	0.397	read-based	HQ	4
Pseudomonas aeruginosa	muxB	1.0	0.0	read-based	HQ	4
Pseudomonas aeruginosa	muxC	1.0	0.79	read-based	HQ	4
Pseudomonas aeruginosa	opmB	1.0	1.669	read-based	HQ	4
Pseudomonas aeruginosa	opmD	1.0	1.367	read-based	HQ	4
Pseudomonas aeruginosa	opmE	1.0	0.673	read-based	HQ	4
Pseudomonas aeruginosa	opmH	1.0	1.192	read-based	HQ	4
Pseudomonas aeruginosa	oprJ	1.0	0.431	read-based	HQ	4
Pseudomonas aeruginosa	oprM	1.0	0.634	read-based	HQ	4
Pseudomonas aeruginosa	oprN	1.0	0.608	read-based	HQ	4
Pseudomonas aeruginosa	pmpM	1.0	0.889	read-based	HQ	4
Pseudomonas aeruginosa	sugE	2.0	0.889	read-based	HQ	4
Pseudomonas aeruginosa	triA	1.0	1.333	read-based	HQ	4
Pseudomonas aeruginosa	triB	1.0	0.907	read-based	HQ	4
Pseudomonas aeruginosa	triC	1.0	0.999	read-based	HQ	4
Pseudomonas aeruginosa	ugd	2.0	1.622	read-based	HQ	4
Salmonella enterica	aac(6')-I	1.0	1.166	read-based	HQ	4
Salmonella enterica	acrA	1.0	0.513	read-based	HQ	4
Salmonella enterica	acrB	1.0	0.832	read-based	HQ	4
Salmonella enterica	acrD	1.0	1.194	read-based	HQ	4
Salmonella enterica	arnA	1.0	2.054	read-based	HQ	4
Salmonella enterica	arnB	1.0	2.552	read-based	HQ	4
Salmonella enterica	arnC	1.0	2.245	read-based	HQ	4
Salmonella enterica	arnD	1.0	1.807	read-based	HQ	4
Salmonella enterica	arnE	1.0	2.179	read-based	HQ	4
Salmonella enterica	arnF	1.0	2.182	read-based	HQ	4
Salmonella enterica	arnT	1.0	1.871	read-based	HQ	4
Salmonella enterica	bacA	2.0	2.455	read-based	HQ	4
Salmonella enterica	bcr	1.0	0.364	read-based	HQ	4
Salmonella enterica	dinF	1.0	1.3	read-based	HQ	4
Salmonella enterica	emrA	1.0	1.257	read-based	HQ	4
Salmonella enterica	emrB	1.0	0.722	read-based	HQ	4
Salmonella enterica	emrD	1.0	0.0	read-based	HQ	4
Salmonella enterica	eptA	1.0	1.642	read-based	HQ	4
Salmonella enterica	eptB	1.0	0.772	read-based	HQ	4
Salmonella enterica	fsr	1.0	1.291	read-based	HQ	4
Salmonella enterica	macA	1.0	1.537	read-based	HQ	4
Salmonella enterica	macB	1.0	2.271	read-based	HQ	4
Salmonella enterica	mdfA	1.0	0.72	read-based	HQ	4
Salmonella enterica	mdsA	1.0	1.511	read-based	HQ	4
Salmonella enterica	mdsB	1.0	1.14	read-based	HQ	4
Salmonella enterica	mdsC	1.0	1.178	read-based	HQ	4
Salmonella enterica	mdtA	1.0	1.786	read-based	HQ	4
Salmonella enterica	mdtB	1.0	2.188	read-based	HQ	4
Salmonella enterica	mdtC	1.0	0.905	read-based	HQ	4
Salmonella enterica	mdtG	1.0	2.189	read-based	HQ	4
Salmonella enterica	mdtH	1.0	1.091	read-based	HQ	4
Salmonella enterica	mdtI	1.0	0.727	read-based	HQ	4
Salmonella enterica	mdtJ	1.0	0.709	read-based	HQ	4
Salmonella enterica	mdtK	1.0	1.674	read-based	HQ	4
Salmonella enterica	mdtL	1.0	1.814	read-based	HQ	4
Salmonella enterica	mdtM	1.0	0.364	read-based	HQ	4
Salmonella enterica	mdtQ	1.0	1.237	read-based	HQ	4
Salmonella enterica	smdA	1.0	0.616	read-based	HQ	4
Salmonella enterica	smdB	1.0	1.027	read-based	HQ	4
Salmonella enterica	smvA	1.0	1.117	read-based	HQ	4
Salmonella enterica	sugE	1.0	0.364	read-based	HQ	4
Salmonella enterica	tolC	1.0	1.551	read-based	HQ	4
Salmonella enterica	ugd	1.0	1.492	read-based	HQ	4
Salmonella enterica	yojI	1.0	0.711	read-based	HQ	4
Staphylococcus aureus	abcA	1.0	1.142	read-based	HQ	4
Staphylococcus aureus	bacA	1.0	0.571	read-based	HQ	4
Staphylococcus aureus	dltA	1.0	0.462	read-based	HQ	4
Staphylococcus aureus	dltB	1.0	0.284	read-based	HQ	4
Staphylococcus aureus	dltC	1.0	0.469	read-based	HQ	4
Staphylococcus aureus	dltD	1.0	0.571	read-based	HQ	4
Staphylococcus aureus	farE	1.0	1.406	read-based	HQ	4
Staphylococcus aureus	fosB	1.0	0.279	read-based	HQ	4
Staphylococcus aureus	lmrS	1.0	0.911	read-based	HQ	4
Staphylococcus aureus	mdeA	1.0	0.286	read-based	HQ	4
Staphylococcus aureus	mepA	1.0	0.739	read-based	HQ	4
Staphylococcus aureus	mprF	1.0	0.85	read-based	HQ	4
Staphylococcus aureus	norA	1.0	0.571	read-based	HQ	4
Staphylococcus aureus	norB	1.0	0.857	read-based	HQ	4
Staphylococcus aureus	norC	1.0	1.742	read-based	HQ	4
Staphylococcus aureus	pmtA	1.0	1.029	read-based	HQ	4
Staphylococcus aureus	pmtB	1.0	0.664	read-based	HQ	4
Staphylococcus aureus	pmtC	1.0	0.597	read-based	HQ	4
Staphylococcus aureus	pmtD	1.0	0.857	read-based	HQ	4
Staphylococcus aureus	sdrM	1.0	1.416	read-based	HQ	4
Staphylococcus aureus	sepA	1.0	1.016	read-based	HQ	4
Staphylococcus aureus	tet(38)	1.0	0.883	read-based	HQ	4
Staphylococcus aureus	vraD	1.0	1.525	read-based	HQ	4
Staphylococcus aureus	vraE	1.0	1.504	read-based	HQ	4
Staphylococcus pseudintermedius	bacA	1.0	1.357	read-based	HQ	4
Staphylococcus pseudintermedius	blaZ	1.0	1.739	read-based	HQ	4
Staphylococcus pseudintermedius	dltA	1.0	2.115	read-based	HQ	4
Staphylococcus pseudintermedius	dltB	1.0	2.213	read-based	HQ	4
Staphylococcus pseudintermedius	dltC	1.0	2.069	read-based	HQ	4
Staphylococcus pseudintermedius	dltD	1.0	2.084	read-based	HQ	4
Staphylococcus pseudintermedius	mprF	1.0	1.681	read-based	HQ	4
Staphylococcus pseudintermedius	norA	1.0	1.778	read-based	HQ	4
Staphylococcus pseudintermedius	sdrM	1.0	1.513	read-based	HQ	4
Streptococcus agalactiae	bacA	1.0	1.423	read-based	HQ	4
Streptococcus agalactiae	dltA	1.0	0.298	read-based	HQ	4
Streptococcus agalactiae	dltB	1.0	0.357	read-based	HQ	4
Streptococcus agalactiae	dltC	1.0	0.41	read-based	HQ	4
Streptococcus agalactiae	dltD	1.0	0.73	read-based	HQ	4
Streptococcus agalactiae	erm(T)	1.0	0.0	read-based	HQ	4
Streptococcus agalactiae	mprF	1.0	1.159	read-based	HQ	4
Streptococcus agalactiae	nsr	1.0	2.05	read-based	HQ	4
Streptococcus agalactiae	tet(M)	1.0	0.91	read-based	HQ	4
Streptococcus pyogenes	bacA	1.0	1.735	read-based	HQ	4
Streptococcus pyogenes	dltA	1.0	0.672	read-based	HQ	4
Streptococcus pyogenes	dltB	1.0	0.774	read-based	HQ	4
Streptococcus pyogenes	dltC	1.0	0.742	read-based	HQ	4
Streptococcus pyogenes	dltD	1.0	0.734	read-based	HQ	4
Streptococcus suis	ant(6)-I	1.0	2.486	read-based	HQ	4
Streptococcus suis	bacA	1.0	1.728	read-based	HQ	4
Streptococcus suis	catA	1.0	2.433	read-based	HQ	4
Streptococcus suis	dltA	1.0	1.739	read-based	HQ	4
Streptococcus suis	dltB	1.0	1.519	read-based	HQ	4
Streptococcus suis	dltC	1.0	1.691	read-based	HQ	4
Streptococcus suis	dltD	1.0	1.443	read-based	HQ	4
Streptococcus suis	erm(B)	1.0	2.783	read-based	HQ	4
Streptococcus suis	tet(L)	1.0	1.097	read-based	HQ	4
Streptococcus suis	tet(M)	2.0	1.622	read-based	HQ	4
Streptococcus suis	tet(O)	1.0	2.602	read-based	HQ	4
Vibrio cholerae	almE	1.0	1.659	read-based	HQ	4
Vibrio cholerae	almF	1.0	1.707	read-based	HQ	4
Vibrio cholerae	almG	1.0	1.714	read-based	HQ	4
Vibrio cholerae	bacA	1.0	1.714	read-based	HQ	4
Vibrio cholerae	catB	1.0	1.822	read-based	HQ	4
Vibrio cholerae	dinF	1.0	0.617	read-based	HQ	4
Vibrio cholerae	emrD	1.0	0.286	read-based	HQ	4
Vibrio cholerae	tolC	1.0	1.429	read-based	HQ	4
Vibrio cholerae	varG	1.0	0.857	read-based	HQ	4
Vibrio cholerae	vat*	1.0	0.855	read-based	HQ	4
Vibrio cholerae	vcaM	1.0	0.453	read-based	HQ	4
Vibrio cholerae	vceA	1.0	1.795	read-based	HQ	4
Vibrio cholerae	vceB	1.0	1.889	read-based	HQ	4
Vibrio cholerae	vceC	1.0	1.229	read-based	HQ	4
Vibrio cholerae	vcmA	1.0	1.405	read-based	HQ	4
Vibrio cholerae	vcrM	1.0	1.36	read-based	HQ	4
Vibrio cholerae	vexA	1.0	1.126	read-based	HQ	4
Vibrio cholerae	vexB	1.0	1.676	read-based	HQ	4
Vibrio cholerae	vexC	1.0	0.286	read-based	HQ	4
Vibrio cholerae	vexD	1.0	0.696	read-based	HQ	4
Vibrio cholerae	vexE	1.0	0.348	read-based	HQ	4
Vibrio cholerae	vexF	1.0	0.305	read-based	HQ	4
Vibrio cholerae	vexG	1.0	1.714	read-based	HQ	4
Vibrio cholerae	vexH	1.0	1.137	read-based	HQ	4
Vibrio cholerae	vexI	1.0	1.026	read-based	HQ	4
Vibrio cholerae	vexJ	1.0	1.141	read-based	HQ	4
Vibrio cholerae	vexK	1.0	1.626	read-based	HQ	4
Vibrio parahaemolyticus	bacA	1.0	1.121	read-based	HQ	4
Vibrio parahaemolyticus	blaCARB	1.0	0.378	read-based	HQ	4
Vibrio parahaemolyticus	catC	1.0	1.183	read-based	HQ	4
Vibrio parahaemolyticus	dinF	1.0	0.667	read-based	HQ	4
Vibrio parahaemolyticus	emrD	1.0	0.637	read-based	HQ	4
Vibrio parahaemolyticus	macA	1.0	1.236	read-based	HQ	4
Vibrio parahaemolyticus	macB	1.0	1.12	read-based	HQ	4
Vibrio parahaemolyticus	mdtL	1.0	1.185	read-based	HQ	4
Vibrio parahaemolyticus	norM	1.0	0.889	read-based	HQ	4
Vibrio parahaemolyticus	qnr*	1.0	0.477	read-based	HQ	4
Vibrio parahaemolyticus	tet(34)	1.0	2.061	read-based	HQ	4
Vibrio parahaemolyticus	tet(35)	1.0	0.884	read-based	HQ	4
Vibrio parahaemolyticus	vmeA	1.0	1.18	read-based	HQ	4
